CustomerID,invoice_frequency,total_quantity,total_bill,day_gap,country,category
16818.0,191,2163,3317.97,10,United Kingdom,0
16820.0,26,307,497.61,95,United Kingdom,2
16823.0,38,136,358.38,226,United Kingdom,1
16824.0,26,236,460.64,15,United Kingdom,0
16825.0,28,566,775.1800000000001,38,United Kingdom,0
16826.0,22,158,341.7,50,United Kingdom,0
16828.0,8,59,128.5,92,United Kingdom,2
16829.0,11,99,197.22,156,United Kingdom,2
16830.0,23,264,325.91,38,United Kingdom,0
16832.0,12,33,199.15,183,United Kingdom,2
16833.0,47,440,1106.53,0,United Kingdom,0
16834.0,24,358,413.46,227,United Kingdom,1
16835.0,10,61,180.85,127,United Kingdom,2
16836.0,11,165,251.87,39,United Kingdom,0
16837.0,166,1562,3167.73,30,United Kingdom,0
16838.0,26,184,582.9,196,United Kingdom,2
16839.0,298,8470,15357.78,8,United Kingdom,0
16841.0,117,2234,1774.62,36,United Kingdom,0
16842.0,64,692,1260.44,63,United Kingdom,0
16843.0,379,10154,10183.82,42,United Kingdom,0
16846.0,11,135,214.32,49,United Kingdom,0
16847.0,12,78,193.44,42,United Kingdom,0
16848.0,14,182,281.42,52,United Kingdom,0
16849.0,8,33,124.57,186,United Kingdom,2
16850.0,19,249,332.41,333,United Kingdom,1
16851.0,20,271,342.45,3,United Kingdom,0
16852.0,9,56,144.91000000000005,9,United Kingdom,0
16855.0,19,164,328.4,23,United Kingdom,0
16856.0,2,12,35.400000000000006,14,United Kingdom,0
16858.0,13,83,345.89000000000004,365,United Kingdom,1
16859.0,72,656,473.14,105,United Kingdom,2
16861.0,8,133,151.65,59,United Kingdom,0
16863.0,28,392,481.35,28,United Kingdom,0
16866.0,11,60,207.74,140,United Kingdom,2
16869.0,128,579,797.3199999999999,22,United Kingdom,0
16871.0,139,1250,2761.49,21,United Kingdom,0
16872.0,7,600,680.02,76,United Kingdom,0
16873.0,289,3825,7066.31,4,United Kingdom,0
16875.0,123,1044,2023.47,63,United Kingdom,0
16877.0,156,458,846.62,11,United Kingdom,0
16880.0,174,746,1491.43,30,United Kingdom,0
16881.0,1,600,432.0,66,United Kingdom,0
16882.0,39,424,705.12,66,United Kingdom,0
16883.0,37,103,272.48,186,United Kingdom,2
16884.0,26,320,429.84,37,United Kingdom,0
16885.0,96,178,450.41,14,United Kingdom,0
16887.0,36,156,192.33,34,United Kingdom,0
16889.0,135,925,1578.67,194,United Kingdom,2
16891.0,186,265,742.43,1,United Kingdom,0
16892.0,99,232,489.49,0,United Kingdom,0
16893.0,45,62,145.93,366,United Kingdom,1
16895.0,62,91,202.27,64,United Kingdom,0
16897.0,44,58,213.03,298,United Kingdom,1
16898.0,158,379,436.68,25,United Kingdom,0
16899.0,123,520,1271.06,7,United Kingdom,0
16900.0,82,723,187.6900000000001,11,United Kingdom,0
16902.0,44,629,1706.88,115,United Kingdom,2
16903.0,56,247,363.2,28,United Kingdom,0
16904.0,665,1984,3653.75,3,United Kingdom,0
16905.0,200,1380,3020.65,4,United Kingdom,0
16906.0,86,263,559.59,81,United Kingdom,0
16907.0,140,286,928.76,28,United Kingdom,0
16909.0,19,434,364.14,63,United Kingdom,0
16910.0,545,884,1508.96,3,United Kingdom,0
16912.0,104,1010,2508.87,22,United Kingdom,0
16913.0,8,82,113.44,289,United Kingdom,1
16914.0,30,112,183.76,35,United Kingdom,0
16915.0,57,132,621.6800000000001,8,United Kingdom,0
16916.0,136,431,562.41,23,United Kingdom,0
16917.0,9,232,391.52,276,United Kingdom,1
16918.0,130,708,1043.34,49,United Kingdom,0
16919.0,326,1403,2592.25,155,United Kingdom,2
16921.0,55,154,154.18,60,United Kingdom,0
16923.0,650,3110,6488.3,11,United Kingdom,0
16924.0,87,454,722.64,20,United Kingdom,0
16926.0,14,35,230.25,370,United Kingdom,1
16927.0,6,993,543.05,115,United Kingdom,2
16928.0,208,2072,2748.6,79,United Kingdom,0
16929.0,77,929,1295.39,3,United Kingdom,0
16930.0,53,339,378.89,25,United Kingdom,0
16931.0,886,3134,4554.87,4,United Kingdom,0
16932.0,48,82,150.23000000000002,52,United Kingdom,0
16933.0,49,281,530.08,0,United Kingdom,0
16934.0,61,397,931.03,54,United Kingdom,0
16936.0,56,171,261.9,25,United Kingdom,0
16938.0,236,1018,1878.43,8,United Kingdom,0
16940.0,305,2169,3049.88,51,United Kingdom,0
16942.0,279,801,1878.51,12,United Kingdom,0
16943.0,33,145,816.73,211,United Kingdom,2
16945.0,249,2725,4345.5,21,United Kingdom,0
16947.0,21,312,406.48,235,United Kingdom,1
16948.0,19,1614,435.02,138,United Kingdom,2
16949.0,61,790,1161.27,3,United Kingdom,0
16950.0,42,644,1178.56,56,United Kingdom,0
16951.0,87,1306,1262.75,122,United Kingdom,2
16952.0,16,92,167.61,108,United Kingdom,2
16953.0,1,10,20.8,29,United Kingdom,0
16954.0,54,1054,2085.08,0,United Kingdom,0
16955.0,26,246,493.67,184,United Kingdom,2
16956.0,18,112,292.34,8,United Kingdom,0
16957.0,16,172,416.64,238,United Kingdom,1
16959.0,7,49,117.35,86,United Kingdom,0
16960.0,101,304,507.05,38,United Kingdom,0
16961.0,14,125,234.17,115,United Kingdom,2
16963.0,7,35,110.55,186,United Kingdom,2
16965.0,26,291,201.19,226,United Kingdom,1
16966.0,31,1978,2148.47,7,United Kingdom,0
16967.0,21,333,319.02,188,United Kingdom,2
16968.0,31,326,439.43,3,United Kingdom,0
16969.0,42,816,650.41,38,United Kingdom,0
16971.0,42,71,232.21,2,United Kingdom,0
16976.0,2,88,251.52,266,United Kingdom,1
16978.0,39,166,344.33,77,United Kingdom,0
16979.0,91,860,1809.05,3,United Kingdom,0
16980.0,81,739,1028.46,254,United Kingdom,1
16982.0,22,182,384.06,60,United Kingdom,0
16983.0,144,1322,1894.82,12,United Kingdom,0
16984.0,411,2365,4370.59,77,United Kingdom,0
16985.0,121,1830,5461.62,16,United Kingdom,0
16986.0,3,1040,1873.2,29,United Kingdom,0
16987.0,128,401,1616.8,2,United Kingdom,0
16988.0,7,43,126.12,4,United Kingdom,0
16989.0,12,1233,1133.25,6,United Kingdom,0
16990.0,1,100,179.0,218,United Kingdom,2
16992.0,95,857,1601.86,10,United Kingdom,0
16996.0,41,534,1427.46,29,United Kingdom,0
16997.0,12,360,702.0,287,United Kingdom,1
16998.0,6,73,287.02000000000004,149,United Kingdom,2
16999.0,23,294,484.82,22,United Kingdom,0
17001.0,169,2164,3989.57,0,United Kingdom,0
17002.0,50,678,1487.78,72,United Kingdom,0
17004.0,43,771,1312.14,45,United Kingdom,0
17006.0,44,272,781.78,4,United Kingdom,0
17007.0,53,587,877.4300000000001,50,United Kingdom,0
17010.0,12,116,185.46,16,United Kingdom,0
17011.0,15,186,270.9,29,United Kingdom,0
17014.0,73,238,562.6800000000001,7,United Kingdom,0
17015.0,214,1978,1838.61,28,United Kingdom,0
17017.0,268,6613,8574.11,2,United Kingdom,0
17018.0,16,176,920.1,40,United Kingdom,0
17019.0,228,820,1258.08,10,United Kingdom,0
17022.0,7,108,71.0,30,United Kingdom,0
17024.0,3,69,95.85,44,United Kingdom,0
17025.0,9,235,357.77,60,United Kingdom,0
17026.0,4,97,154.82999999999998,184,United Kingdom,2
17027.0,150,410,835.86,78,United Kingdom,0
17029.0,2,400,716.0,110,United Kingdom,2
17030.0,11,146,146.87,63,United Kingdom,0
17031.0,22,235,380.35,11,United Kingdom,0
17033.0,28,750,1030.14,85,United Kingdom,0
17034.0,32,406,734.5699999999999,15,United Kingdom,0
17035.0,32,201,388.33,245,United Kingdom,1
17037.0,77,652,1253.22,77,United Kingdom,0
17038.0,22,28,112.4,29,United Kingdom,0
17040.0,15,181,449.73,137,United Kingdom,2
17041.0,70,923,1055.69,26,United Kingdom,0
17042.0,97,990,1036.58,2,United Kingdom,0
17043.0,102,998,1735.18,31,United Kingdom,0
17044.0,10,487,897.4300000000001,8,United Kingdom,0
17045.0,22,106,339.44,112,United Kingdom,2
17046.0,22,510,642.02,156,United Kingdom,2
17047.0,65,533,1100.9,84,United Kingdom,0
17048.0,48,474,864.32,114,United Kingdom,2
17049.0,321,2666,5589.83,2,United Kingdom,0
17050.0,308,1595,3185.64,95,United Kingdom,2
17051.0,42,179,240.89,193,United Kingdom,2
17052.0,83,251,399.09,27,United Kingdom,0
17053.0,14,121,496.38,128,United Kingdom,2
17054.0,84,802,1353.83,27,United Kingdom,0
17058.0,62,592,1179.89,81,United Kingdom,0
17059.0,514,1850,3080.39,29,United Kingdom,0
17060.0,5,216,234.24,265,United Kingdom,1
17061.0,101,1484,5116.13,73,United Kingdom,0
17062.0,70,416,529.4300000000001,313,United Kingdom,1
17063.0,82,763,1421.59,8,United Kingdom,0
17064.0,61,316,855.45,58,United Kingdom,0
17068.0,297,2154,4531.34,11,United Kingdom,0
17069.0,154,1482,2655.2200000000003,27,United Kingdom,0
17070.0,62,131,304.24,113,United Kingdom,2
17071.0,148,1182,2385.48,8,United Kingdom,0
17073.0,174,759,1446.09,17,United Kingdom,0
17075.0,80,289,813.77,17,United Kingdom,0
17076.0,25,295,841.0799999999999,35,United Kingdom,0
17078.0,28,788,378.2,35,United Kingdom,0
17079.0,2,24,118.8,77,United Kingdom,0
17080.0,9,164,285.5,21,United Kingdom,0
17081.0,63,77,288.91,24,United Kingdom,0
17082.0,81,1049,2003.85,32,United Kingdom,0
17083.0,52,772,1405.78,108,United Kingdom,2
17084.0,149,1702,2747.99,34,United Kingdom,0
17085.0,188,783,1550.8,122,United Kingdom,2
17086.0,96,1859,2050.08,6,United Kingdom,0
17088.0,115,868,1991.01,27,United Kingdom,0
17090.0,62,902,1972.55,3,United Kingdom,0
17091.0,198,1743,3802.81,2,United Kingdom,0
17092.0,124,1130,1774.03,49,United Kingdom,0
17094.0,15,148,270.20000000000005,317,United Kingdom,1
17095.0,77,613,1088.2,21,United Kingdom,0
17096.0,52,332,992.68,8,United Kingdom,0
17097.0,213,457,937.92,1,Spain,0
17100.0,65,800,971.74,17,United Kingdom,0
17101.0,42,815,1621.73,9,United Kingdom,0
17102.0,1,2,25.5,261,United Kingdom,1
17105.0,90,693,665.78,158,United Kingdom,2
17107.0,419,4526,10362.48,32,United Kingdom,0
17109.0,120,572,865.9300000000001,28,United Kingdom,0
17110.0,12,50,163.29999999999998,164,United Kingdom,2
17111.0,29,282,231.61,46,United Kingdom,0
17114.0,131,206,739.72,5,United Kingdom,0
17115.0,43,368,806.9000000000001,7,United Kingdom,0
17117.0,9,68,116.2,287,United Kingdom,1
17118.0,10,154,157.02,317,United Kingdom,1
17119.0,38,327,593.61,2,United Kingdom,0
17120.0,18,120,307.46,232,United Kingdom,1
17122.0,7,80,138.32,118,United Kingdom,2
17123.0,9,246,345.29999999999995,161,United Kingdom,2
17124.0,31,129,294.24,184,United Kingdom,2
17125.0,35,281,230.5,49,United Kingdom,0
17126.0,250,778,976.55,151,United Kingdom,2
17128.0,14,76,157.09,334,United Kingdom,1
17131.0,134,983,2463.17,4,United Kingdom,0
17133.0,27,2730,4892.240000000001,15,United Kingdom,0
17134.0,23,98,413.2,106,United Kingdom,2
17135.0,52,1224,1139.73,15,United Kingdom,0
17138.0,24,126,380.5,275,United Kingdom,1
17139.0,486,5157,10567.87,15,United Kingdom,0
17140.0,18,296,454.12,246,United Kingdom,1
17142.0,15,81,579.0,238,United Kingdom,1
17144.0,48,483,984.57,0,United Kingdom,0
17146.0,35,212,749.78,105,United Kingdom,2
17147.0,85,878,1679.64,22,United Kingdom,0
17148.0,9,82,124.88,51,United Kingdom,0
17152.0,16,477,1503.5,194,United Kingdom,2
17153.0,14,104,213.78,23,United Kingdom,0
17154.0,23,490,329.34,74,United Kingdom,0
17155.0,20,242,251.7,17,United Kingdom,0
17157.0,15,169,306.55,7,United Kingdom,0
17158.0,67,778,1266.97,31,United Kingdom,0
17159.0,102,1110,1534.73,21,United Kingdom,0
17160.0,229,2856,3518.03,30,United Kingdom,0
17162.0,105,1000,1707.21,28,United Kingdom,0
17163.0,5,66,293.1,21,United Kingdom,0
17164.0,145,1500,2466.4,32,United Kingdom,0
17165.0,10,100,158.68,283,United Kingdom,1
17166.0,14,75,189.49,38,United Kingdom,0
17169.0,60,519,816.88,49,United Kingdom,0
17171.0,16,185,224.91,288,United Kingdom,1
17172.0,16,479,313.26,74,United Kingdom,0
17173.0,87,1121,3755.65,4,United Kingdom,0
17174.0,4,41,59.9,217,United Kingdom,2
17175.0,64,865,1430.94,43,United Kingdom,0
17176.0,15,170,306.13,201,United Kingdom,2
17179.0,80,290,711.79,177,United Kingdom,2
17180.0,128,667,768.32,55,United Kingdom,0
17181.0,23,241,239.92,56,United Kingdom,0
17183.0,76,1264,3286.9100000000003,7,United Kingdom,0
17186.0,2,200,144.0,46,United Kingdom,0
17187.0,10,144,203.95,226,United Kingdom,1
17188.0,89,1301,2275.58,10,United Kingdom,0
17189.0,60,226,383.75,105,United Kingdom,2
17190.0,20,160,249.74,58,United Kingdom,0
17191.0,236,1166,2093.68,27,United Kingdom,0
17193.0,35,1238,1674.46,35,United Kingdom,0
17194.0,29,119,262.62,273,United Kingdom,1
17197.0,29,191,1013.01,29,United Kingdom,0
17198.0,96,357,692.22,23,United Kingdom,0
17201.0,38,231,289.78,53,United Kingdom,0
17203.0,148,2846,3560.08,35,United Kingdom,0
17204.0,67,589,1352.91,168,United Kingdom,2
17205.0,13,884,384.08,53,United Kingdom,0
17206.0,7,76,204.24,52,United Kingdom,0
17211.0,213,1310,2299.67,26,United Kingdom,0
17212.0,4,147,226.85,252,United Kingdom,1
17213.0,164,1167,2741.08,39,United Kingdom,0
17214.0,102,271,974.12,59,United Kingdom,0
17217.0,9,24,113.5,233,United Kingdom,1
17218.0,271,955,1951.97,3,United Kingdom,0
17219.0,25,89,114.23,31,United Kingdom,0
17220.0,467,1897,3187.55,23,United Kingdom,0
17221.0,62,287,334.48,6,United Kingdom,0
17222.0,27,122,328.65,64,United Kingdom,0
17223.0,48,110,416.89,309,United Kingdom,1
17226.0,21,406,393.49,308,United Kingdom,1
17227.0,47,741,939.32,18,United Kingdom,0
17228.0,208,1532,1906.09,15,United Kingdom,0
17229.0,47,185,318.76,95,United Kingdom,2
17230.0,73,1553,3466.67,263,United Kingdom,1
17231.0,536,1718,3078.22,11,United Kingdom,0
17232.0,35,202,417.77,2,United Kingdom,0
17233.0,25,131,190.88,34,United Kingdom,0
17234.0,14,55,149.89,182,United Kingdom,2
17235.0,29,224,550.06,24,United Kingdom,0
17236.0,105,474,916.13,12,United Kingdom,0
17237.0,19,105,314.69,10,United Kingdom,0
17238.0,555,1807,3719.1,2,United Kingdom,0
17239.0,16,149,379.95,312,United Kingdom,1
17242.0,40,611,1135.04,107,United Kingdom,2
17243.0,394,3312,8491.75,0,United Kingdom,0
17244.0,31,616,954.9,52,United Kingdom,0
17245.0,9,75,171.45,204,United Kingdom,2
17247.0,54,105,280.09000000000003,14,United Kingdom,0
17248.0,69,213,318.65,119,United Kingdom,2
17250.0,56,167,381.97,3,United Kingdom,0
17251.0,37,108,269.83,362,United Kingdom,1
17252.0,86,192,348.91,116,United Kingdom,2
17253.0,18,43,178.26,17,United Kingdom,0
17254.0,111,251,271.19,4,United Kingdom,0
17255.0,74,227,291.48,40,United Kingdom,0
17256.0,16,141,240.0,106,United Kingdom,2
17259.0,116,388,581.23,147,United Kingdom,2
17262.0,12,367,1253.36,51,United Kingdom,0
17263.0,23,36,63.440000000000005,207,United Kingdom,2
17265.0,122,389,550.01,138,United Kingdom,2
17266.0,73,153,296.58,1,United Kingdom,0
17267.0,37,158,317.2,126,United Kingdom,2
17268.0,6,844,763.64,107,United Kingdom,2
17272.0,116,1776,2144.53,41,United Kingdom,0
17274.0,25,77,107.82,34,United Kingdom,0
17277.0,69,430,1065.35,227,United Kingdom,1
17278.0,15,179,246.04,240,United Kingdom,1
17279.0,9,48,187.83,57,United Kingdom,0
17282.0,89,1866,1685.46,129,United Kingdom,2
17284.0,293,1360,1636.58,59,United Kingdom,0
17286.0,44,117,151.37,21,United Kingdom,0
17287.0,122,556,1049.06,25,United Kingdom,0
17288.0,140,1201,1417.63,8,United Kingdom,0
17289.0,105,512,922.77,31,United Kingdom,0
17290.0,96,397,513.01,3,United Kingdom,0
17291.0,1,72,550.8000000000001,307,United Kingdom,1
17293.0,132,1135,1854.06,7,United Kingdom,0
17295.0,68,293,547.0,28,United Kingdom,0
17297.0,49,65,128.18,16,United Kingdom,0
17298.0,30,387,498.42,100,United Kingdom,2
17299.0,55,668,656.61,11,United Kingdom,0
17301.0,59,137,163.24,20,United Kingdom,0
17302.0,81,573,1119.93,14,United Kingdom,0
17303.0,53,144,250.04,360,United Kingdom,1
17306.0,69,11470,8600.73,10,United Kingdom,0
17309.0,12,41,82.75,94,United Kingdom,2
17311.0,55,1005,1384.85,77,United Kingdom,0
17312.0,14,372,644.3,138,United Kingdom,2
17313.0,28,1382,2288.13,17,United Kingdom,0
17314.0,136,1884,2514.76,24,United Kingdom,0
17315.0,485,3831,6193.43,0,United Kingdom,0
17317.0,11,1074,2524.02,45,United Kingdom,0
17320.0,73,634,1200.62,99,United Kingdom,2
17321.0,99,364,657.16,7,United Kingdom,0
17323.0,199,754,894.44,14,United Kingdom,0
17324.0,49,843,986.48,17,United Kingdom,0
17325.0,6,60,96.8,279,United Kingdom,1
17329.0,33,142,523.11,13,United Kingdom,0
17330.0,6,120,363.9,22,United Kingdom,0
17331.0,1,16,175.2,123,United Kingdom,2
17333.0,28,375,494.25,85,United Kingdom,0
17334.0,12,314,306.6,300,United Kingdom,1
17337.0,526,1218,1897.51,150,United Kingdom,2
17338.0,725,3054,6461.79,16,United Kingdom,0
17339.0,9,152,243.36,93,United Kingdom,2
17340.0,424,5902,11891.18,8,United Kingdom,0
17341.0,157,443,682.29,156,United Kingdom,2
17343.0,17,56,193.64,354,United Kingdom,1
17344.0,31,65,157.62,45,United Kingdom,0
17345.0,83,341,519.6899999999999,14,United Kingdom,0
17346.0,486,1599,2557.9,3,United Kingdom,0
17347.0,1,216,228.96,85,United Kingdom,0
17348.0,213,1398,1156.6,14,United Kingdom,0
17349.0,8,102,98.25,178,United Kingdom,2
17350.0,71,734,1251.44,7,United Kingdom,0
17351.0,27,113,587.15,35,United Kingdom,0
17353.0,8,1200,1740.0,128,United Kingdom,2
17354.0,16,1006,1393.06,50,United Kingdom,0
17356.0,19,166,178.22,311,United Kingdom,1
17357.0,44,152,384.39,23,United Kingdom,0
17358.0,58,190,360.81,302,United Kingdom,1
17359.0,15,161,127.86,10,United Kingdom,0
17360.0,125,328,568.24,16,United Kingdom,0
17361.0,29,157,488.2,48,United Kingdom,0
17362.0,35,191,312.23,238,United Kingdom,1
17364.0,409,2671,4437.23,0,United Kingdom,0
17365.0,465,4749,4767.36,12,United Kingdom,0
17367.0,33,149,167.55,237,United Kingdom,1
17368.0,124,666,1315.72,22,United Kingdom,0
17370.0,33,540,446.18,72,United Kingdom,0
17371.0,86,151,418.4,16,United Kingdom,0
17372.0,251,747,1337.18,40,United Kingdom,0
17373.0,57,408,646.92,39,United Kingdom,0
17374.0,28,85,495.77,218,United Kingdom,2
17375.0,71,361,372.5,189,United Kingdom,2
17376.0,24,86,203.2,70,United Kingdom,0
17377.0,405,2037,3883.32,23,United Kingdom,0
17379.0,78,623,389.72,10,United Kingdom,0
17381.0,110,25646,20272.43,8,United Kingdom,0
17382.0,2,25,65.4,64,United Kingdom,0
17383.0,49,148,193.39,3,United Kingdom,0
17384.0,15,88,336.4,18,United Kingdom,0
17385.0,45,197,256.11,14,United Kingdom,0
17386.0,28,1902,2686.42,7,United Kingdom,0
17387.0,76,522,746.81,19,United Kingdom,0
17388.0,15,1068,1259.56,77,United Kingdom,0
17389.0,224,7430,31300.08,0,United Kingdom,0
17391.0,3,480,508.8,163,United Kingdom,2
17392.0,56,277,417.27,306,United Kingdom,1
17394.0,4,241,203.87,218,United Kingdom,2
17396.0,27,2005,7330.8,38,United Kingdom,0
17397.0,89,250,681.41,21,United Kingdom,0
17398.0,38,310,653.38,114,United Kingdom,2
17400.0,206,1088,2097.84,125,United Kingdom,2
17402.0,59,701,2633.85,4,United Kingdom,0
17403.0,32,111,263.92,35,United Kingdom,0
17404.0,201,32324,30300.82,3,Sweden,0
17405.0,94,705,967.22,0,United Kingdom,0
17406.0,114,777,1912.72,329,United Kingdom,1
17408.0,2,3,32.65,162,United Kingdom,2
17409.0,13,105,771.85,184,United Kingdom,2
17410.0,64,616,1214.72,15,United Kingdom,0
17411.0,43,298,748.94,11,United Kingdom,0
17412.0,66,738,1258.06,2,United Kingdom,0
17414.0,6,2100,778.0,43,United Kingdom,0
17415.0,14,114,507.84,79,United Kingdom,0
17416.0,271,4266,6838.34,29,United Kingdom,0
17418.0,30,289,463.46,41,United Kingdom,0
17419.0,208,1872,4200.97,10,United Kingdom,0
17420.0,30,265,598.83,49,United Kingdom,0
17422.0,135,2195,1853.13,15,United Kingdom,0
17423.0,28,421,663.63,44,United Kingdom,0
17425.0,43,407,759.17,18,United Kingdom,0
17426.0,272,3082,5022.26,3,United Kingdom,0
17427.0,2,34,100.8,71,United Kingdom,0
17428.0,343,9435,17078.45,0,United Kingdom,0
17429.0,42,616,512.12,120,United Kingdom,2
17430.0,14,190,265.76,32,United Kingdom,0
17431.0,43,292,403.3,312,United Kingdom,1
17432.0,48,207,365.76,17,United Kingdom,0
17433.0,54,185,303.16,87,United Kingdom,0
17434.0,138,1685,2333.42,1,United Kingdom,0
17436.0,9,90,216.3,1,United Kingdom,0
17438.0,19,100,378.3,246,United Kingdom,1
17440.0,8,232,177.1,147,United Kingdom,2
17442.0,140,1490,2210.26,28,United Kingdom,0
17443.0,1,504,534.24,219,Canada,2
17444.0,135,2119,2940.04,147,Canada,2
17446.0,9,198,120.9,176,United Kingdom,2
17447.0,36,443,541.53,39,United Kingdom,0
17449.0,278,1114,2503.21,1,United Kingdom,0
17450.0,350,69009,187322.17,7,United Kingdom,0
17451.0,107,1178,1648.95,0,United Kingdom,0
17453.0,19,219,486.72,17,United Kingdom,0
17454.0,61,243,517.53,191,United Kingdom,2
17455.0,8,66,131.7,203,United Kingdom,2
17456.0,17,222,249.86,364,United Kingdom,1
17457.0,19,826,1737.7,126,United Kingdom,2
17458.0,54,170,316.5,14,United Kingdom,0
17459.0,111,537,657.3,42,United Kingdom,0
17460.0,37,176,452.63,78,United Kingdom,0
17461.0,106,770,735.82,22,United Kingdom,0
17462.0,28,224,662.94,50,United Kingdom,0
17463.0,212,1081,1860.81,15,United Kingdom,0
17464.0,9,220,289.96000000000004,157,United Kingdom,2
17466.0,41,306,763.28,9,United Kingdom,0
17468.0,5,116,137.0,9,United Kingdom,0
17469.0,90,778,1843.06,15,United Kingdom,0
17470.0,78,1675,1125.07,44,United Kingdom,0
17472.0,174,455,697.54,190,United Kingdom,2
17475.0,14,178,194.37,78,United Kingdom,0
17480.0,31,336,506.51,73,United Kingdom,0
17481.0,83,1060,1249.34,3,United Kingdom,0
17483.0,21,191,414.04,64,United Kingdom,0
17486.0,24,191,396.87,260,United Kingdom,1
17489.0,29,428,376.64,58,United Kingdom,0
17490.0,86,1021,1926.88,0,United Kingdom,0
17491.0,110,2012,3541.92,0,United Kingdom,0
17492.0,12,155,374.57,247,United Kingdom,1
17495.0,27,229,497.56,7,United Kingdom,0
17496.0,10,79,271.05,358,United Kingdom,1
17498.0,17,394,272.22,75,United Kingdom,0
17499.0,40,711,622.88,289,United Kingdom,1
17500.0,5,17,1138.0,16,United Kingdom,0
17501.0,18,160,288.6,220,United Kingdom,2
17502.0,28,376,689.1,8,United Kingdom,0
17503.0,38,486,558.96,2,United Kingdom,0
17504.0,140,1456,2745.28,205,United Kingdom,2
17505.0,52,556,1145.84,161,United Kingdom,2
17506.0,16,136,294.29,69,United Kingdom,0
17507.0,88,359,605.58,261,United Kingdom,1
17508.0,22,289,387.31,280,Greece,1
17509.0,367,3508,6069.24,57,United Kingdom,0
17510.0,20,214,308.48,24,United Kingdom,0
17511.0,1076,63012,88125.38,2,United Kingdom,0
17512.0,106,2752,2920.04,28,United Kingdom,0
17513.0,6,254,513.2,71,United Kingdom,0
17514.0,40,135,208.65,127,United Kingdom,2
17515.0,87,243,639.02,30,United Kingdom,0
17516.0,135,414,764.88,14,United Kingdom,0
17517.0,11,102,153.94,308,United Kingdom,1
17519.0,83,1233,1839.07,16,United Kingdom,0
17520.0,30,365,546.81,53,United Kingdom,0
17521.0,46,518,721.9599999999999,23,United Kingdom,0
17522.0,73,1034,1070.71,1,United Kingdom,0
17523.0,33,872,652.74,10,United Kingdom,0
17524.0,6,90,145.0,360,United Kingdom,1
17525.0,9,82,422.7000000000001,359,United Kingdom,1
17526.0,23,257,706.7,0,United Kingdom,0
17527.0,49,463,888.86,53,United Kingdom,0
17528.0,260,2130,3540.1,0,United Kingdom,0
17530.0,390,1514,2367.12,0,United Kingdom,0
17531.0,15,135,293.45,120,United Kingdom,2
17534.0,9,103,223.36,53,United Kingdom,0
17535.0,13,136,164.4,279,United Kingdom,1
17536.0,3,6,76.5,176,United Kingdom,2
17537.0,74,699,887.67,29,United Kingdom,0
17538.0,9,134,98.42,25,United Kingdom,0
17540.0,26,193,570.4,8,United Kingdom,0
17542.0,25,134,170.75,269,United Kingdom,1
17545.0,141,337,642.32,42,United Kingdom,0
17549.0,6,210,148.86,23,United Kingdom,0
17550.0,42,86,267.16,196,United Kingdom,2
17551.0,39,142,290.34,358,United Kingdom,1
17552.0,51,708,909.96,42,United Kingdom,0
17553.0,2,1048,1487.6,129,United Kingdom,2
17554.0,88,1763,1952.45,0,United Kingdom,0
17555.0,105,348,480.31,19,United Kingdom,0
17556.0,6,101,157.9,205,United Kingdom,2
17557.0,34,306,541.46,13,United Kingdom,0
17560.0,27,651,854.95,94,United Kingdom,2
17561.0,45,144,165.12,18,United Kingdom,0
17562.0,64,813,1107.38,13,United Kingdom,0
17564.0,49,146,454.01,23,United Kingdom,0
17566.0,142,497,869.77,7,United Kingdom,0
17567.0,177,2428,4012.56,6,United Kingdom,0
17569.0,29,159,344.14,331,United Kingdom,1
17571.0,271,876,1425.67,49,United Kingdom,0
17572.0,12,95,226.75000000000003,70,United Kingdom,0
17573.0,26,302,362.9,28,United Kingdom,0
17574.0,8,77,185.65,242,United Kingdom,1
17576.0,408,1927,3399.93,7,United Kingdom,0
17578.0,6,90,124.74,190,United Kingdom,2
17579.0,52,256,440.2,4,United Kingdom,0
17580.0,45,88,215.72,252,United Kingdom,1
17581.0,451,5849,10716.31,0,United Kingdom,0
17582.0,29,123,175.27,235,United Kingdom,1
17584.0,36,446,1227.3,6,United Kingdom,0
17585.0,208,1650,1116.68,108,United Kingdom,2
17588.0,23,676,1240.2,99,United Kingdom,2
17589.0,253,1631,2404.17,59,United Kingdom,0
17590.0,196,822,1468.02,1,United Kingdom,0
17591.0,158,999,2192.7200000000003,72,United Kingdom,0
17593.0,214,3083,3908.08,3,United Kingdom,0
17594.0,50,550,993.18,84,United Kingdom,0
17595.0,82,228,386.69,11,United Kingdom,0
17596.0,265,4376,2806.69,22,United Kingdom,0
17597.0,55,1176,2044.37,213,United Kingdom,2
17600.0,13,144,161.67000000000002,17,United Kingdom,0
17601.0,9,103,116.01,238,United Kingdom,1
17602.0,556,4100,5002.22,1,United Kingdom,0
17604.0,63,169,309.36,216,United Kingdom,2
17608.0,56,229,191.99,32,United Kingdom,0
17609.0,234,717,1097.48,40,United Kingdom,0
17611.0,573,2542,3924.77,3,United Kingdom,0
17612.0,142,1787,1992.76,52,United Kingdom,0
17613.0,313,2464,4494.77,22,United Kingdom,0
17614.0,98,235,386.32,56,United Kingdom,0
17615.0,14,140,329.6,129,United Kingdom,2
17616.0,3,224,571.1999999999999,173,United Kingdom,2
